Date,EEM,EFA,GLD,IWM,QQQ,SPY,TLT
2016-07-21,28.830989837646484,43.07258987426758,127.30000305175781,105.87445831298828,105.86180114746094,185.2006378173828,107.01717376708984
2016-07-22,29.040912628173828,43.15580749511719,126.3499984741211,106.66291809082031,106.30137634277344,186.03131103515625,107.20258331298828
2016-07-25,28.75025749206543,43.10284423828125,125.47000122070312,106.50347137451172,106.31073760986328,185.52601623535156,107.12533569335938
2016-07-26,28.976316452026367,43.28443908691406,126.0,107.0172348022461,106.43234252929688,185.61172485351562,107.2952880859375
2016-07-27,29.073204040527344,43.44331359863281,128.02999877929688,107.31844329833984,107.17127227783203,185.41473388671875,108.63142395019531
2016-07-28,29.08127212524414,43.39791488647461,127.66000366210938,107.04383850097656,107.5453872680664,185.6288604736328,108.43062591552734
2016-07-29,29.234668731689453,43.91240310668945,128.97999572753906,107.25648498535156,107.77922058105469,185.92849731445312,109.33421325683594
2016-08-01,29.17815589904785,43.624900817871094,129.22000122070312,107.34504699707031,108.3497543334961,185.77444458007812,108.14885711669922
2016-08-02,28.968246459960938,43.40549087524414,130.27000427246094,105.84786224365234,107.52667999267578,184.5841064453125,107.03468322753906
2016-08-03,29.065126419067383,43.25416946411133,129.64999389648438,106.70719146728516,107.8821029663086,185.1236114501953,107.09651184082031
2016-08-04,29.22659683227539,43.50384521484375,129.8699951171875,106.80465698242188,108.19075775146484,185.320556640625,107.9012680053711
2016-08-05,29.565692901611328,43.7005500793457,127.55000305175781,108.34613037109375,109.22899627685547,186.83619689941406,106.77928161621094
2016-08-08,29.775609970092773,43.79134750366211,127.44000244140625,108.29298400878906,109.10739135742188,186.7249298095703,106.98046875
2016-08-09,29.977449417114258,44.139373779296875,127.95999908447266,108.40811920166016,109.35995483398438,186.83619689941406,108.03274536132812
2016-08-10,29.98552703857422,44.29069900512695,128.55999755859375,107.6285400390625,109.07933044433594,186.37380981445312,108.4506607055664
2016-08-11,30.37306022644043,44.60845947265625,127.66999816894531,108.14234161376953,109.54702758789062,187.23867797851562,107.48339080810547
2016-08-12,30.260032653808594,44.49497604370117,127.4000015258789,108.24864959716797,109.62186431884766,187.07601928710938,108.3886947631836
2016-08-15,30.574901580810547,44.668983459472656,127.83999633789062,109.32062530517578,110.08952331542969,187.61550903320312,107.3673095703125
2016-08-16,30.437646865844727,44.600894927978516,128.47000122070312,108.4346923828125,109.48152160644531,186.6478729248047,107.08110809326172
2016-08-17,30.243877410888672,44.58576583862305,128.5,108.11578369140625,109.67796325683594,186.9989776611328,107.72328186035156
2016-08-18,30.52646255493164,44.812747955322266,129.11000061035156,108.9131088256836,109.7060317993164,187.41856384277344,107.89350891113281
2016-08-19,30.356904983520508,44.47983932495117,127.97000122070312,108.9131088256836,109.67796325683594,187.14453125,107.32864379882812
2016-08-22,29.953227996826172,44.52524185180664,127.77999877929688,109.16114044189453,109.76213836669922,187.13597106933594,108.23401641845703
2016-08-23,29.83212661743164,44.71438217163086,127.76000213623047,109.92303466796875,109.95857238769531,187.5128173828125,108.35004425048828
2016-08-24,29.912858963012695,44.60845947265625,126.33999633789062,109.02825164794922,109.24767303466797,186.5536651611328,108.09465026855469
2016-08-25,29.937089920043945,44.426876068115234,126.2300033569336,109.24089050292969,109.06999206542969,186.42520141601562,107.68457794189453
2016-08-26,29.678720474243164,44.16207504272461,126.05000305175781,109.0194320678711,109.22899627685547,186.07412719726562,107.05784606933594
2016-08-29,29.904787063598633,44.29825210571289,126.30000305175781,109.58639526367188,109.37867736816406,186.99044799804688,108.48928833007812
2016-08-30,29.824050903320312,44.237735748291016,125.02999877929688,109.79014587402344,109.02320098876953,186.68214416503906,108.07145690917969
2016-08-31,29.493032455444336,44.14694595336914,124.77999877929688,109.17001342773438,108.91099548339844,186.1511993408203,108.22622680664062
2016-09-01,29.719093322753906,44.44957733154297,125.29000091552734,109.2497329711914,109.1915512084961,186.15977478027344,108.34559631347656
2016-09-02,30.20351219177246,44.96406555175781,126.56999969482422,110.3039779663086,109.54702758789062,186.9989776611328,107.4619140625
2016-09-06,30.849403381347656,45.266693115234375,128.7100067138672,110.41026306152344,110.22982788085938,187.56414794921875,108.24482727050781
2016-09-07,30.75251579284668,45.289390563964844,128.27000427246094,111.10130310058594,110.29529571533203,187.54702758789062,108.16730499267578
2016-09-08,30.671783447265625,45.160762786865234,127.58999633789062,110.87979888916016,109.64989471435547,187.11886596679688,106.8107681274414
2016-09-09,29.63835334777832,44.28312301635742,126.75,107.41592407226562,106.89066314697266,182.64024353027344,105.05115509033203
2016-09-12,29.840198516845703,44.64628982543945,126.58999633789062,108.9131088256836,108.80810546875,185.26065063476562,105.1053237915039
